"id";"articleID";"ordernumber";"suppliernumber";"kind";"additionaltext";"sales";"active";"instock";"stockmin";"laststock";"weight";"position";"width";"height";"length";"ean";"unitID";"purchasesteps";"maxpurchase";"minpurchase";"purchaseunit";"referenceunit";"packunit";"releasedate";"shippingfree";"shippingtime";"purchaseprice"
"649";"649";"HS-IP7P";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"650";"650";"IP6SCB";NULL;"1";NULL;"0";"1";"3";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"651";"651";"IP6PRNB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"652";"652";"LG-IP7P";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"653";"653";"FC-IP7P";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"654";"654";"EA-IP7P";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"655";"655";"IP7PRGB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"656";"656";"DK-IP7PW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"657";"657";"BA-IP7P";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"658";"658";"AK-IP7P";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"659";"659";"A-IP7P";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"660";"660";"VM-IP7G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"661";"661";"ST-IP7GS";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"662";"662";"ST-IP7GG";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"663";"663";"ST-IP7GDB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"664";"664";"ST-IP7GB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"665";"665";"ST-IP7G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"666";"666";"SA-IP7G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"667";"667";"PLF-IP7G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"668";"668";"MC-IP7G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"669";"669";"IP7GFNLW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"670";"670";"IP7GOW";NULL;"1";NULL;"0";"1";"68";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"671";"671";"IP7GOB";NULL;"1";NULL;"0";"1";"41";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"672";"672";"LB-IP7GG";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"673";"673";"LB-IP7GB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"674";"674";"IP6SPOW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"675";"675";"K-IP7GG";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"676";"676";"K-IP7G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"677";"677";"KL-IP7GB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"678";"678";"IP6SPRNW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"679";"679";"DK-IP8GB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"680";"680";"IP7GCB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"681";"681";"HMH-IP7G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"682";"682";"HB-IP7GW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"683";"683";"HB-IP7GR";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"684";"684";"HB-IP7GB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"685";"685";"IP7GFFW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"686";"686";"IP7GFFB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"687";"687";"IP7GFB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"688";"688";"IP7GCFB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"689";"689";"HB-IP7G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"690";"690";"HS-IP7G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"691";"691";"FA-IP7G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"692";"692";"EA-IP7G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"693";"693";"IP7GOFW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"694";"694";"IP7GPNW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"695";"695";"IP7GPCB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"696";"696";"DK-IP7GW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"697";"697";"DK-IP7GB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"698";"698";"BA-IP7G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"699";"699";"VM-IP6SP";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"700";"700";"ST-IP6SPG";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"701";"701";"SS-IP6SP";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"702";"702";"IP6SPOB";NULL;"1";NULL;"0";"1";"1";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"703";"703";"IP7PCFW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"704";"704";"IP7PCFB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"705";"705";"IP6SPFB";NULL;"1";NULL;"0";"1";"13";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"706";"706";"IP6SPOFW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"707";"707";"LB-IP6SP";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"708";"708";"K-IP6SPRG";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"709";"709";"K-IP6SP";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"710";"710";"KPS-IP6SP";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"711";"711";"HMH-IP6SP";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"712";"712";"HBK-IP6SP";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"713";"713";"HB-IP6SPW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"714";"714";"HB-IP6SPR";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"715";"715";"HB-IP6SPG";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"716";"716";"HS-IP6SP";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"717";"717";"IP7POW";NULL;"1";NULL;"0";"1";"19";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"718";"718";"LG-IP6SP";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"719";"719";"EA-IP6SP";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"720";"720";"IP8CB";NULL;"1";NULL;"0";"1";"15";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"721";"721";"IP7PRNW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"722";"722";"GH98-39386A";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"723";"723";"GH98-39741C";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"724";"724";"LB-IPXSMW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"725";"725";"IP6SPRNB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"726";"726";"IP8CW";NULL;"1";NULL;"0";"1";"6";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"727";"727";"IP8PB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"728";"728";"IP8GFNLW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"729";"729";"IP8FW";NULL;"1";NULL;"0";"1";"38";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"730";"730";"IP8GFNLB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"731";"731";"IP8OB";NULL;"1";NULL;"0";"1";"25";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"732";"732";"IPAD3/4L";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"733";"733";"IP8PPW";;"1";;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;;NULL;"0";"0";"0"
"734";"734";"IP8POW";NULL;"1";NULL;"0";"1";"12";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"735";"735";"IP8PRNB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"736";"736";"IP8PW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"737";"737";"IP6SPRGW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"738";"738";"BA-IP6SP";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"739";"739";"A-IP6SP";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"740";"740";"WA-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"741";"741";"VM-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"742";"742";"ST-IP6SG";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"743";"743";"ST-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"744";"744";"SA-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"745";"745";"SS-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"746";"746";"PLF-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"747";"747";"IP7PFFB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"748";"748";"IP7PFB";NULL;"1";NULL;"0";"1";"15";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"749";"749";"IP7PCW";NULL;"1";NULL;"0";"1";"10";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"750";"750";"PBL-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"751";"751";"MC-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"752";"752";"IP6SFW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"753";"753";"IP6SFB";NULL;"1";NULL;"0";"1";"3";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"754";"754";"K-IP5G";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"755";"755";"IP6SCFW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"756";"756";"L-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"757";"757";"LB-IP6SG";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"758";"758";"K-IP6SSG";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"759";"759";"K-IP6SRG";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"760";"760";"KL-IP6SG";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"761";"761";"KL-IP6SB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"762";"762";"HMH-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"763";"763";"HM-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"764";"764";"HBK-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"765";"765";"HBG-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"766";"766";"HBB-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"767";"767";"HB-IP6SR";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"768";"768";"HB-IP6SB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"769";"769";"K-IP6GSG";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"770";"770";"HB-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"771";"771";"HS-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"772";"772";"LG-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"773";"773";"FC-IP6S";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"774";"774";"IP6SRNB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"775";"775";"IP6SRGW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"776";"776";"IP6SRGB";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"777";"777";"IP6SPNW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"778";"778";"IP6SDPCW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
"779";"779";"DK-IP6SW";NULL;"1";NULL;"0";"1";"0";"0";"0";"0.000";"0";"0.000";"0.000";"0.000";;"9";NULL;NULL;"1";NULL;NULL;NULL;NULL;"0";"0";"0"
